"","STN012.30.fil.dura.r1","STN012.30.fil.dura.r2","STN012.300.fil.dura.r1","STN012.300.fil.dura.r2","STN012.730.fil.dura.r1","STN012.730.fil.dura.r2","STN014.300.fil.dura.r1","STN014.300.fil.dura.r2","STN014.40.fil.dura.r1","STN014.40.fil.dura.r2","STN014.460.fil.dura.r1","STN014.460.fil.dura.r2","STN014.580.fil.dura.r1","STN014.580.fil.dura.r2","STN014.700.fil.dura.r1","STN014.700.fil.dura.r2","STN014.860.fil.dura.r1","STN014.860.fil.dura.r2","STN056a.150.fil.dura.r1","STN056a.150.fil.dura.r2","STN056a.170.fil.dura.r1","STN056a.170.fil.dura.r2","STN056a.310.fil.dura.r1","STN056a.310.fil.dura.r2","STN056b.190.fil.dura.r1","STN056b.190.fil.dura.r2","STN056b.30.fil.dura.r1","STN056b.30.fil.dura.r2","STN056b.350.fil.dura.r1","STN056b.350.fil.dura.r2","STN056b.390.fil.dura.r1","STN056b.390.fil.dura.r2","STN056b.410.fil.dura.r1","STN056b.410.fil.dura.r2","STN056b.90.fil.dura.r1","STN056b.90.fil.dura.r2","STN068.190.fil.dura.r1","STN068.190.fil.dura.r2","STN068.257.fil.dura.r1","STN068.257.fil.dura.r2","STN068.90.fil.dura.r1","STN068.90.fil.dura.r2","STN078.100.fil.dura.r1","STN078.100.fil.dura.r2","STN078.1040.fil.dura.r1","STN078.1040.fil.dura.r2","STN078.20.fil.dura.r1","STN078.20.fil.dura.r2","STN078.300.fil.dura.r1","STN078.300.fil.dura.r2","STN078.440.fil.dura.r1","STN078.440.fil.dura.r2","STN089.1271.fil.dura.r1","STN089.1271.fil.dura.r2","STN089.2.fil.dura.r1","STN089.2.fil.dura.r2","STN089.200.fil.dura.r1","STN089.300.fil.dura.r1","STN089.300.fil.dura.r2","STN089.500.fil.dura.r1","STN089.500.fil.dura.r2","STN106.100.fil.dura.r1","STN106.100.fil.dura.r2","STN106.170.fil.dura.r1","STN106.170.fil.dura.r2","STN106.20.fil.dura.r1","STN106.20.fil.dura.r2","STN106.318.fil.dura.r1","STN106.318.fil.dura.r2","STN132.100.fil.steri.r1","STN132.100.fil.steri.r2","STN132.200.fil.dura.r2","STN132.200.fil.steri.r1","STN132.30.fil.steri.r1","STN132.30.fil.steri.r2","STN132.305.fil.dura.r1","STN132.305.fil.dura.r2","STN132.505.fil.dura.r1","STN132.505.fil.dura.r2","STN146.160.fil.poly.S.r1","STN146.201.fil.steri.r1","STN146.201.fil.steri.r2","STN146.250.fil.poly.S.r1","STN146.268.fil.steri.r1","STN146.268.fil.steri.r2","STN146.30.fil.steri.r1","STN146.30.fil.steri.r2","STN153.120.fil.poly.S.r1","STN153.160.fil.poly.S.r1","STN153.2.fil.poly.S","STN153.200.fil.poly.L.r1","STN153.300.fil.poly.L.r1","STN153.548.fil.poly.L.r1","STN174.280.fil.poly.S.r1","STN174.3.fil.poly.S.r1","STN174.550.fil.poly.S.r1","STN174.620.fil.poly.S.r1","STN198.1487.fil.poly.LG.r2","STN198.150.fil.poly.LG.r1","STN198.20.fil.poly.S","STN198.300.fil.poly.S.r1","STN198.376.fil.poly.S.r2","STN198.750.fil.poly.LG.r1","STN20.175.fil.dura.r1","STN20.175.fil.dura.r2","STN20.25.fil.dura.r1","STN20.25.fil.dura.r2","STN20.499.fil.dura.r1","STN20.499.fil.dura.r2","STN22.150.fil.dura.r1","STN22.150.fil.dura.r2","STN22.2.fil.dura.r1","STN22.2.fil.dura.r2","STN22.250.fil.dura.r1","STN22.250.fil.dura.r2","STN22.325.fil.dura.r1","STN22.325.fil.dura.r2","STN22.465.fil.dura.r1","STN22.465.fil.dura.r2","STN22.610.fil.dura.r1","STN22.610.fil.dura.r2"
"Seq160",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000101943727062661,5.71346950435652e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000299478052537007,6.716593343856e-05,0,0.000274733660978662,0,0.000208870013228434,0.000397203686050207,0.00222660327032355,0,0.000142097933896041,0.000316622691292876,0.0009747001737509,0,0,0.000188151811633158,0.00024906600249066,0.000239643957548785,0.00845637583892617,0.00170622773121895,0,0,0.00178977410148503,0.0132766514061478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq161",0,0,0.00452299187536645,0.00345142625114202,0.00395970823202501,0.00404139094906071,0.00594874923733984,0.00656102995791037,0,0.00021468441391155,0.00449739246925984,0.00406409660938226,0.00343924009171307,0.00212222061447933,0.0033438515518297,0.00409178018335319,0.00368884585235394,0.00435778535113693,0.00536480686695279,0.00554652385961557,0.00531702246741825,0.00332796564680623,0.00671286271113036,0.00465064776879637,0.00599004471441829,0.00616171354319487,0,0.000715572988444821,0.00609080841638981,0.00523069716605512,0.00675029868578256,0.00538800183980551,0.00587149807079349,0.00468758048730232,0.00434610825760569,0.00341002091479494,0.00766953713670614,0.00665939275367772,0.00763882535907053,0.00508588427214279,0.00238821324907227,0.00217259678740606,0.0014793524662919,0.00125916120492041,0.00565652818991098,0.00500407941256459,0.000169906211771102,0.000314240822739609,0.00889688365987651,0.00692857314696755,0.00755307566684812,0.00643926209537069,0.00689158146029458,0.00994292027250967,0.00968124341412013,0.0115578507315874,0.0148067034850505,0.00957198020340458,0.00958219566225336,0.00730377045292862,0.00754361150400754,0.00206837814819321,0.00483542868576383,0.00776818112127562,0.00804155636581589,0.000289992618369714,0.00077892649766322,0.00944996365398595,0.00811808118081181,0.00364006209517692,0.0059395562802073,0.0101757196023932,0.00749716676837242,0.00189296162450525,0.00225606316976875,0.0103016241299304,0.0117647058823529,0.0149559389350875,0.0144269572235674,0.000461562131391353,0.0023530418413622,0.00211572690331464,0.00311514038100563,0.00167892792820294,0.00135970333745365,0,0,0.000150759596428157,0.00255254439797969,0,0.00562884784520668,0.00165275246853414,0.0107802874743326,0.00198927812805556,0,0.00170788115993595,0.00116398493666553,0.0076510067114094,0.00208260149545842,0,0.00132177999706271,0.00251535819668166,0.00372792674950948,0.00370297419736065,0.00291740719627108,0.000335202340321794,0.000571387758017284,0.0061977274999167,0.00682384512171746,0.00353495679497251,0.00499308187451122,0.00213694643993817,0.0060617911615174,0.00449531737773153,0.00375594051816649,0.00353055065201298,0.00457521495621993,0.00497512437810945,0.00389588002068609,0.00430161943319838,0.00172929830395743
"Seq166",0,0,0,0,0.00482806530045155,0.00515166318781365,0,0,0,0,0.00435385866704942,0.00539944263817928,0.00616879572005677,0.00299040177494815,0.0055102905854095,0.00631895167555809,0.00451883616913358,0.00586624951114587,0.00305793991416309,0.00262981734723152,0.00351802990325418,0.00311325818572195,0.00530532698137722,0.0045399180600155,0.0033324896650637,0.00264073437565494,0,0.00045054595568748,0.00463102788684184,0.00390350534780233,0.00531660692951016,0.00420526972862869,0.00447352233965218,0.00437850924638129,0.00264717502963256,0.00381922342457034,0.00421600287047004,0.00263365815117198,0.00475711279846309,0.00508588427214279,0.0015064114340302,0.00121095558642305,0,0,0.00361646884272997,0.00435137340223008,0.000135924969416882,0,0,0,0.00598802395209581,0.00426383571179951,0.00761226971758029,0.00805560670226478,0.00368809272918862,0.00571744743637034,0.00457055798895448,0.0055473976178822,0.00582144145072382,0.00516955181408584,0.00428614290000429,0,0.00226764931470304,0,0,0,0,0.00355383248525967,0.00173648795311483,0.0050318505433328,0.00547370872881849,0,0,0.00192737910858716,0.00347086641502885,0,0,0.0020479086508626,0,0,0.00179686831522204,0.0013433186687712,0,0.00036631154797155,0,0,0,0,0.00157497420300874,0,0,0,0.00530458590006845,0,0,0,0,0,0,0,0.00411220443530621,0.00890049823441203,0.00379332897318509,0,0,0,0.000249982144132562,0.0034653960214588,0.00341192256085873,0.00349131535305927,0.0055946580039704,0.00377375647903974,0.00601290574892452,0.00437044745057232,0.00406254790740457,0.00284721826775241,0.00552181115405853,0.00364842454394693,0.00344768143423548,0.00740131578947368,0.00651812437645494
"Seq167",0.00035179267684911,0.000558703807167372,0.00950665884914985,0.00957601597130579,0.00517540812782216,0.00661722254296754,0.00354636973764491,0.00437401997194025,0.000489675997714845,0,0.00717669011052103,0.00719925685090571,0.00627797794519052,0.00564317754304732,0.00843027363066924,0.00704407727767131,0.0087148983261862,0.00765405888597128,0.00681330472103004,0.00788945204169456,0.00759574638202607,0.007085346215781,0.00687527067994803,0.00559185029343373,0.00455580865603645,0.00410780902879658,0.00109645244579634,0.00045054595568748,0.00629215745494815,0.00718244983995628,0.00615292712066906,0.00597936789539392,0.00665436448023262,0.00535723484263123,0.00410904780719083,0.00436482677093753,0.00551668460710441,0.00613266112344332,0.00512304455219102,0.00470204394971692,0.00286585589888673,0.00245752751362325,0.000887611479775138,0.00148516449811126,0.00788204747774481,0.0056567854228991,0.000305831181187984,0.000428510212826739,0.0067091253828577,0.00625496186879015,0.00673652694610778,0.00852767142359903,0.00572046304220531,0.00372859510219112,0.00612486828240253,0.00454936677732694,0.00461816796800609,0.00668950889215206,0.00788212868991809,0.00720891629120228,0.00621490720500621,0.00275783753092428,0.00180078033814653,0.0070015843000971,0.00579391638779282,0.000105451861225351,0,0.00848073661255149,0.00538311265465596,0.00465713826882929,0.00279508530833285,0.0117303434305366,0.00758434312614419,0.00189296162450525,0.00216929150939303,0.011322505800464,0.00652173913043478,0.0113255554176492,0.0124428302394404,0.000871839581517001,0.00243860699922991,0.00288813513785808,0.00559127760693318,0.0002442076986477,0,0,0,0.00228458773048823,0.00858089393363385,0.00267144115724557,0.00861917326297273,0.00578463363986948,0.00770020533880903,0.00728278094338986,0.00231157940006451,0.00579967977228251,0.00414241698048614,0.00496644295302013,0.00690018567772369,0.0182900178193188,0.00528711998825084,0.009771199148648,0.00503597122302158,0.00492416781563916,0.00445994433452936,0.000182837640175524,0.000178558674380401,0.00909666455632935,0.00920069005175388,0.00266212795670769,0.00372977200264693,0.00391015731563154,0.00542628079780993,0.00491155046826223,0.00417752567836885,0.00609304709299015,0.00631064131892404,0.00729684908789386,0.00493018445095673,0.0072747975708502,0.00884602593947456
"Seq169",0,0,0.000293156880810788,0,0.00343869399096909,0.00319758404760847,0.000686394142769982,0.000907815465874391,0,0,0.00358834505526051,0.00383186251741756,0.00343924009171307,0.00429267351565138,0.00499222907737955,0.00450613767027503,0.00285885553557431,0,0.00316523605150215,0.00329922539925409,0.00255856720236667,0.00273752012882448,0.00535946297098311,0.00398626951611117,0.00210917067409095,0.00167665674644758,0,0.000185518922930139,0.00427866706936474,0.0038644702943243,0.0026284348864994,0.00413956238911887,0.00424984622266957,0.00463606861381548,0.00225207427894113,0.00236428116759116,0.00376749192680301,0.00312276609353249,0.00356783459884731,0.00441416370789751,0.000661351361281552,0.00110410656409161,0.000126801639967877,0,0.00482195845697329,0.0042969812347022,0,0,0.00077786960960669,0.000697668823826593,0.00489929232444202,0.00348068221371389,0.00837800099094635,0.00750322224268091,0.00546628029504742,0.00393458748309357,0.00495143782136736,0.00658073638984065,0.0045335119262274,0.00426843727768556,0.00372894432300373,0.00093279798840086,0.00153399806582853,0.0019420452803189,0.00209779731282154,0,0,0,0.00125895376600825,0.00385418339489321,0.00465847551388808,0,0.00418446517304507,0.00495611770779556,0.00616078788667621,0.00241299303944316,0.00319693094629156,0.00276157378676927,0.00282485875706215,0,0.00154017284161889,0.00144406756892904,0.000998442429809497,0,0.000247218788627936,0,0,0.000173953380494028,0.00162928365828491,0,0.00172383465259455,0,0.00325119780971937,0,0,0,0,0.0473825503355705,0,0,0,0.0027088472887341,0.0165467625899281,0,0,0,0,0.00236579920695745,0.00218516388729155,0.00205114776992232,0.00354929916380918,0.00240974811312176,0.00459522878373093,0.0041207075962539,0.00318105166334509,0.00495415978588919,0.00418079987378717,0.00582800284292822,0.00548181348043441,0.00740131578947368,0.0066511473229132
"Seq171",0.00023452845123274,0.00021283954558757,0,0.000236862585862687,0.000659951372004168,0.000754985122352001,0.00194478340451495,0.00185689527110671,0,0.000490707231797829,0,0.000348351137947051,0,0,0.000800640512409928,0,0.000461105731544243,0,0,0,0,0.000268384326355341,0,0,0.000168733653927276,0.000209582093305948,0.00198068828918049,0.00204070815223153,0,0,0,0,0,0.000103023746973677,0.000118530225207428,0,0.000627915321133836,0.000150494751495542,0,0.000239900201516169,0.00881801815042069,0.0063040923175553,0.00760809839807262,0.0087495560649598,0,0,0.00305831181187984,0.00417083273818026,0.00126403811561087,0.00125099237375803,0,0,0,0,0,0,0,0,0,0,0,0.000202782171391491,0.000366825624437256,0.000868809730668983,0.000649318215873333,0.000711800063271117,0.0010267667469197,0.000969227041434456,0.00173648795311483,0.000588833574219795,0,0,0,0.000206504904491482,0.000130157490563582,0.000556844547563805,0,0.000155144594762318,0.000538068334678504,0.00630801579568183,0.00628903910327715,0.00466803237397992,0.00335476656415991,0.0124851185933637,0.0130407911001236,0.00431664694005431,0.0104861773117255,0.000266728516757509,0,0,0.00059806508355321,0.000169513073695809,0,0.00111264708857345,0,0.000889521437466643,0.00078740157480315,0.00201342281879195,0.000802930697044211,0,0.000587457776472316,0.00183814637449814,0.00209287115761936,0.00358479416978531,0.00278327353207471,0,0,0.0001999266935457,0,0.000741904512525094,0,0.000863871965081386,0,8.32466181061394e-05,0,0,0,0,0,0,0
"Seq180",0,0.000239444488786016,0.00125638663204623,0.000710587757588062,0.00302188259812435,0.00319758404760847,0.000381330079316657,0.000577700751010976,0.000244837998857423,0.000398699625835736,0,0,0.000873457801069986,0.00135050402739594,0.00122450901897989,0.000673330916247993,0.00442661502282473,0.00407844013632046,0.00118025751072961,0.00162570526919767,0,0,0.00037895192724123,0.000332189126342598,0,0,0,0.000185518922930139,0.000453035336756267,0.000273245374346163,0.000537634408602151,0,0,0,0,0,0.00614459992823825,0.00522969261447007,0.00187540023785564,0.00139142116879378,0.000330675680640776,0,0,0,0.000649109792284866,0.00103345118302964,0.000271849938833764,0.000342808170261391,0.000437551655403763,0.00016840281954435,0,0.000435085276714236,0.00130624746633035,0.00078254465107715,0.00289778714436249,0.00252059510635682,0.0010474195391354,0,0.000772757714697852,0.00151766658762153,0.00115725858300116,0,0.000366825624437256,0.000511064547452343,0.000399580440537436,0.000421807444901403,0.000601897748194307,0.00104999596155399,0.000955068374213154,0.00246239494673733,0.00157223548593723,0,0,0.00320082601961797,0.00455551216972537,0,0,0.000496462703239419,0,0,0,0,0,0,0,0,0,0.000243534732691639,0,0,0,0,0,0,0.000161272981399849,0,0,0.00120805369127517,0,0,0,0.000822328641222851,0,0,0,0,0.000821369902149846,0.00116623904568325,0.00126509488211616,0.00362223967879899,0.00499308187451122,0.00413749204328453,0.00483965584669535,0.00266389177939646,0.00187797025908324,0,0.000709947148378954,0.00208481402511253,0.00299948284778486,0.00442813765182186,0.00405719986697705
"Seq185",0,0,0.000586313761621576,0,0.00427231677665856,0.0050184305191633,0.000457596095179988,0,0,0,0.00306205444715564,0.00191593125870878,0.00360301342941369,0.00144696860078136,0.00141289502189987,0.00191640337701352,0.001521648914096,0.0018436784177887,0.00316523605150215,0.00258200248637276,0.00431758215399376,0.00225442834138486,0.00665872672152447,0.00736352563392758,0.00215135408757277,0.00238923586368781,0.000212216602412195,0,0.00281888653981677,0.00238113826215942,0.00340501792114695,0.00295683027794205,0.0048090365151261,0.00458455674032865,0.00288423548004741,0.00277348367736655,0.00273591675636886,0.00346137928439746,0.00352209312963132,0.00393436330486518,0.000404159165227615,0.000427396089325783,0,0.000193717108449295,0.00315281899109792,0.00304596138156106,0,0,0.000437551655403763,0.000577381095580629,0.00435492651061513,0.00269752871562826,0.0066663663798928,0.00722703001288897,0.00250263435194942,0.00196729374154678,0.0051894877166254,0.00505792135748083,0.00504868373602596,0.0050746976523595,0.00407183575500407,0.000730015817009369,0.000333477840397506,0.00112434200439516,0.000749213326007692,0.000131814826531688,0,0.00145384056215168,0.00143260256131973,0.00326534982067341,0.00273685436440925,0.00282658877844255,0.00435881788858862,0.00130786439511272,0.0016486615471387,0.00111368909512761,0.000895140664961637,0.00266848702991188,0.00329566854990584,0,0.00149739026268503,0.00164556536924472,0.000838691641039978,0.000274733660978662,0.000494437577255871,0,0,0.000243534732691639,0.00076033237386629,0,0.00161829375549692,0.000402593550027546,0.00539014373716632,0,0,0.000391389432485323,0.000513522766175967,0.00375838926174497,0.000100366337130526,0,0.000514025554413277,0.00570792821554685,0.0154349247874428,0,0.000402400992589115,0.00015236470014627,0,0.0017993402419113,0.00187847421889975,0.00388408833027843,0.00601576129459183,0.00181867782122397,0.00557293703558858,0.00503642039542144,0.00505902192242833,0.00632082455441034,0.00512739607162578,0.00554371002132196,0.00496466126529909,0.00537702429149798,0.00465580312603924
"Seq187",5.8632112808185e-05,0.000159629659190678,0,0,0.000208405696422369,0.000222054447750588,0,0,5.44084441905384e-05,9.20076059620929e-05,0.000382756805894455,0,0,0,0.000423868506569962,0,0.000414995158389819,0,0,0,0.000399776125369793,0,0,0,0.000253100480890914,0.000419164186611896,0,0.000159016219654405,0.000352360817477097,0.000273245374346163,0.0002389486260454,0.000525658716078586,0.000111838058491305,0,0.000118530225207428,0,0,0.000188118439369427,0,0.000479800403032339,0,0,0,0,0,0,0,0,0,7.21726369475786e-05,0,0.00060911938739993,0.000405387144723211,0.000414288344687903,0.0005927291886196,0.000491823435386696,0.000190439916206437,0,0.00015455154293957,0.000426843727768556,0,0.000162225737113193,0.000200086704238503,0,0.000449527995604615,0,0,0.000323075680478152,0.000303885391795094,0.000588833574219795,0.000524078495312409,0.000518207942714467,0.000958939935489495,0,0,0,0.000255754475703325,0.000310289189524637,0.000201775625504439,0,0.000299478052537007,0.00020149780031568,0,0,0,0,0,0.000382697437086861,0,0.000198937107454458,0.000351802990325418,0.00108064584481078,0,0,0.000967637888399097,0.00024906600249066,0,0,0.000878205449892106,0.000773291194566789,0,0.000532095003144198,0.000850228907782865,0,0,0,0,0.0001332844623638,0.000230017251293847,0,0,0,0,8.32466181061394e-05,0,0,0,0,0.000103430443027064,0.000126518218623482,0
"Seq188",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000245911717693348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000812868999743305,0.00073882526782416,0.000479252366308559,0,0,0,0,0.00249333178708106,0.000597404008037799,0.000454713388467332,0,0.00038140441581557,0,0.00185441181428909,0.00556391785829481,0.00263298345490126,0.00280725778842862,0.00174496644295302,0.00750238370050685,0.00736307702652725,0.00455279776766045,0.00503071639336332,0.00183126226291694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq189",0.00243323268153968,0.00242104983105861,0,6.76750245321964e-05,0,0,0.000228798047589994,0.000330114714863415,0.0165129628118284,0.0172360915168987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000126550240445457,8.38328373223792e-05,0.00636649807236586,0.00697021096151807,0,0,0,0,0,0,0,0,0,0,0,0,0.00371091597163537,0.00306300530683478,0.00524113445200558,0.00584379943822039,0,0,0.0114176974310181,0.010512783888016,0.00024308425300209,0.000216517910842736,0,0,0,0,0,0,0,0,0,0,0,0.00093279798840086,0.000700303464834762,0.000511064547452343,0.000799160881074871,0.00376990403880629,0.00297408299107775,0.000484613520717228,0.000260473192967224,0.000535303249290723,0.000232923775694404,0,0,0.000275339872655309,0.000347086641502885,0,0,0,0,0.000923124262782707,0.000256695473603149,0,7.98753943847598e-05,0.000213681736316737,0.000370828182941904,0.000556986701942491,0.000794407372100413,0.000521860141482083,0.000651713463313963,0,0.000422163588390501,0.000423782684239522,0,0,0.000591334265132781,0,0,0.000536912751677852,0,0.0021517668022728,0,0,0,0.00110301359070317,0.000704201737030951,0.00124939054119941,0.00160702806942361,0,0,0.00122196037357074,0,0.000909338910611985,0,0,0,0,0,0,0,0,0
"Seq192",0,0,0.000753831979227741,0,0,0,0.000648261134838316,0.000701493769084757,0,0,0.000143533802210421,0.0002322340919647,0,0,0.000141289502189987,0.00010358937173046,0,0,0.00187768240343348,0.00210385387778522,0.00287838810266251,0.00246913580246914,0.00097444781290602,0.000442918835123464,0,0,0,0,0.000604047115675023,0,0.0005973715651135,0,0.000167757087736957,0,0.00142236270248913,0.00163681003910157,0.00197344815213491,0.00210692652093758,0.00297319549903943,0.00388638326456194,0.000514384392107874,0.000641094133988674,0.000422672133226256,0.000452006586381687,0.00556379821958457,0.00571117759042698,0.000339812423542205,0.000314240822739609,0.000194467402401672,0.00122693482810884,0.00313010342950463,0.00191437521754264,0.00157650556281249,0.0019793776468422,0.00500526870389884,0.00571744743637034,0.00357074842887069,0.00473160385054658,0.00278192777291227,0.00991225990040313,0.0125155372680125,0.00267672466236768,0.00243438823490179,0.00378187765114734,0.00284701063882923,0,0,0.00702689605039981,0.00803125678315607,0.00278357689631176,0.00343562569149246,0.00183728270598766,0.00322552523755557,0.00254689382206161,0.00195236235845373,0.00306264501160093,0.00447570332480818,0.00577137892515825,0.00760021522733387,0.000205138725062824,0.00106956447334645,0.00137690163549048,0.000639003155078078,0.00112946060624561,0.00179233621755253,0,0.000278042580235145,0.00134523947582048,0.0011948080160756,0.000596811322363373,0.00154793315743184,0.00108064584481078,0.00367898699520876,0.000337165784416197,0.000134394151166541,0.00024906600249066,0.000102704553235193,0,0.000526923269935264,0,0,0,0.000588620013080445,0.000472720110301359,0,0.000213310580204778,0,6.66422311819e-05,0.000345025876940771,0.00139652614122371,0.000842206581242856,0.000772938074020187,0.00122213531482206,0,0,0.00119583167245601,0.000552181115405853,0.000758114190950012,0.001068781244613,0.000885627530364372,0.00066511473229132
"Seq193",0.00134853859458826,0.000877963125548727,0.00682636736745121,0.00521097688897912,0.00069468565474123,0.000710574232801883,0.00179225137278829,0.00218700998597012,0.000734513996572268,0.000981414463595657,0.000430601406631262,0.000696702275894101,0.000327546675401245,0.00101287802054695,0.00131870202043988,0.000932304345574144,0.00096832203624291,0.00128498798815576,0.00241416309012876,0.00162570526919767,0.00275845526505157,0.00225442834138486,0.00081203984408835,0.000830472815856494,0.00236227115498186,0.002431152282349,0.0013440384819439,0.00106010813102937,0.00166112956810631,0.00171754235303302,0.00137395459976105,0.00164268348774558,0.000950623497176089,0.000669654355328903,0.00205452390359542,0.00236428116759116,0.00224255471833513,0.0015425712028293,0.00100631232275181,0.00110354092697438,0.000918543557335489,0.00110410656409161,0.00156388689293715,0.00219546056242534,0.00166913946587537,0.000870274680446016,0.00125730596710616,0.000999857163262391,0.00165297292041422,0.00240575456491929,0.00108873162765378,0.000870170553428472,0.000405387144723211,0.000414288344687903,0.00210748155953635,0.00135251444731341,0.0010474195391354,0.000543862511557078,0.00128792952449642,0.000806260374673939,0.000728644293000729,0.00109502372551405,0.00110047687331177,0.00240200337302601,0.00164826931721692,0.000579985236739429,0.00109757824670727,0.00137307164203215,0.00256131973084437,0.00187356137251753,0.00104815699062482,0.00131907476327319,0.00139482172434836,0.000516262261228704,0.00065078745281791,0.00361948955916473,0.00255754475703325,0.00431301973439245,0.00332929782082324,0.00184624852556541,0.000812868999743305,0.00087315713470128,0.00195694716242661,0.00131261638023139,0.000988875154511743,0.00160133676808466,0.00059580552907531,0.000498666357416212,0.00157497420300874,0.000653650495921789,0.00337730870712401,0.00317837013179641,0.000513347022587269,0.00236016049091338,0.000322545962799699,0.00099626400996264,0.000547757617254365,0,0.00130476238269684,0.00514406751168342,0,0,0,0.00200906046878078,0.00305154086046746,0.000365675280351048,0.000749946432397686,0.0009329912365466,0.000920069005175388,0.00126560181548398,0.00072189135535102,0.00122760752932618,0.000733281188893234,0.000499479708636837,0.000613214778476161,0.000683332384260577,0.00118324524729826,0.000710732054015636,0.000999827615928288,0.000948886639676113,0.000798137678749584
