"","STN012.30.pre.poly.3.LG","STN012.300.pre.poly.3.LG","STN012.730.pre.poly.3.LG","STN014.300.pre.poly.3.LG","STN014.40.pre.poly.3.LG","STN014.460.pre.poly.3.LG","STN014.580.pre.poly.3.LG","STN014.700.pre.poly.3.LG","STN014.860.pre.poly.3.LG","STN056a.150.pre.poly.3.LG","STN056a.170.pre.poly.3.LG","STN056a.310.pre.poly.3.LG","STN056b.190.pre.poly.3.LG","STN056b.30.pre.poly.3.LG","STN056b.350.pre.poly.3.LG","STN056b.390.pre.poly.3.LG","STN056b.410.pre.poly.3.LG","STN056b.90.pre.poly.3.LG","STN068.190.pre.poly.3.LG","STN068.257.pre.poly.3.LG","STN068.30.pre.poly.3.LG","STN068.90.pre.poly.3.LG","STN078.100.pre.poly.3.LG","STN078.180.pre.poly.3.LG","STN078.20.pre.poly.3.LG","STN078.300.pre.poly.3.LG","STN078.440.pre.poly.3.LG","STN089.1271.pre.poly.3.LG","STN089.2.pre.poly.3.LG","STN089.200.pre.poly.3.LG","STN089.300.pre.poly.3.LG","STN089.500.pre.poly.3.LG","STN106.100.pre.poly.3.S","STN106.170.pre.poly.2.LG","STN106.20.pre.poly.3.S","STN106.318.pre.poly.2.LG","STN132.100.pre.poly.3.S","STN132.200.pre.poly.3.S","STN132.30.pre.poly.3.S","STN132.305.pre.poly.3.S","STN132.505.pre.poly.3.S","STN146.160.pre.poly.3.S","STN146.201.pre.poly.3.S","STN146.250.pre.poly.3.S","STN146.268.pre.poly.3.S","STN146.30.pre.poly.3.S","STN153.160.pre.poly.3.S","STN153.2.pre.poly.3.S","STN153.548.pre.poly.3.S","STN174.280.pre.poly.3.S","STN174.3.pre.poly.3.S","STN174.550.pre.poly.3.S","STN174.620.pre.poly.3.S","STN198.1487.pre.poly.3.S","STN198.150.pre.poly.3.LG","STN198.20.pre.poly.3.S","STN198.300.pre.poly.3.S","STN198.376.pre.poly.3.S","STN20.175.pre.poly.3.LG","STN20.25.pre.poly.3.LG","STN20.499.pre.poly.3.LG","STN22.150.pre.poly.3.LG","STN22.2.pre.poly.3.LG","STN22.250.pre.poly.3.LG","STN22.325.pre.poly.3.LG","STN22.465.pre.poly.3.LG","STN22.610.pre.poly.3.LG"
"Seq272",0,0.00294724432655467,0.0152448621666592,0.00313082370480805,0,0.0113827709301542,0.00926504859887455,0.0201798201798202,0.0161750082863772,0.00573648587124776,0.00411544346541445,0.0083135943523292,0.00316095587305601,0,0.00689361097292303,0.00507641626613382,0.00644343509031372,0.00399036807705538,0,0.00759923583103375,0,0.000924214417744917,0,0,0,0,0.00860281127582764,0.0060997171145686,0,0.00404797920616997,0.0036186673321687,0.00654629471162074,0,0.00401167031363968,0,0.00633029231055669,0,0.00520934761441091,0,0.0169221429655486,0.00668072303428016,0,0,0.00187479075995983,0.00118943282834606,0,0.00190801365736092,0,0.0156663978804285,0.00116216328394139,0,0.00131116276297753,0.00158227848101266,0.000436545057686311,0,0,0.0012497466729717,0.000710033316947949,0.00100585223116313,0,0.0133814047008251,0.00361601377529057,0.000984639621898385,0.00305282309044374,0.00670578373847443,0.00560714911512178,0.00738794943359054
"Seq283",0,0,0.0622386113234699,0,0,0.00148178083114434,0.00181890524640482,0.0236763236763237,0.0235333112363275,0.00103196042128267,0.00131905239276104,0.00111467186846872,0.000421460783074135,0,0.00120815862412053,0.00108008856726252,0.00121474595964931,0.000619195046439629,0,0.00182551475270643,0,0,0,0,0,0,0.000768108149627468,0.000751414427157001,0,0.000617849457783838,0.000811080608934365,0.00154030463802841,0,0.000729394602479942,0,0,0,0,0,0.00136591288511155,0.000521191158702708,0,0,0,0,0,0,0,0.000959950850516454,0,0,0,0,0.00313896684336348,0,0,0,0,0,0,0.00485335921791583,0,0.000262570565839569,0.000616731937463382,0.000656000583111629,0.000613281934466445,0.000902971597438844
"Seq285",0,0.00559976422045388,0.00485677024778522,0.00216175922474842,0,0.00296356166228868,0,0.00749250749250749,0.00424262512429566,0.00409748990803412,0.00538173376246504,0.00181134178626167,0.00181228136721878,0,0.00170563570464075,0.00129610628071502,0,0.00337117303061576,0,0.00331139885374655,0,0,0,0,0,0,0.00268837852369614,0,0,0.00225834629396851,0.00165335662590467,0.00222488447715215,0,0.00455871626549964,0,0.0147086203686464,0,0.00481986368062317,0,0.00910608590074366,0.0124848973016512,0,0,0,0,0,0,0,0.00483815228660293,0,0,0.00131116276297753,0.00209269089424255,0.0260471884419499,0,0,0.0214145781260555,0.0220110328253864,0.0017373811265545,0,0.00214934479650558,0.00099009900990099,0,0,0.00102044535150698,0,0
"Seq290",0,0.00957854406130268,0.00481180015289832,0.0032053671263511,0,0.0060618306728632,0.00306940260330813,0.0056943056943057,0.00682797480941332,0.00330834370352384,0.00274362897694296,0.00162556314151688,0.00252876469844481,0.000122875281589187,0.00355340771800156,0.00432035426905006,0.00195415654378367,0.00247678018575851,0,0.00191042241562301,0,0,0,0,0,0,0.00537675704739227,0.00083981612446959,0,0.00125700406928436,0.00159096580983279,0.00171144959780934,0.00749063670411985,0.00328227571115974,0,0.00744740271830199,0.00868306801736614,0.00248296007789679,0,0.00766428896645925,0.00504607803653076,0,0,0.000937395379979913,0.00162764492299987,0,0.00110463948584053,0,0.00287985255154936,0,0,0.000893974611121044,0.00112290730910576,0,0,0,0.00054043099371749,0,0.00155449890270666,0,0.0100533869513971,0.000904003443822643,0.00124721018773795,0.00151099324678528,0.00225955756405117,0.00166462239355178,0.00168281070431785
"Seq291",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.52206148667363e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000325173877698492,0,0,0,0,0,8.6095566078347e-05,0,0,0,0,0
"Seq298",0,0.0026525198938992,0.00148401313126771,0,0,0.00249208594328821,0.00358096970385949,0.0020979020979021,0.00232018561484919,0.000182110662579294,0,0,0,0,0,0.000270022141815629,0,0,0,0,0,0,0,0,0,0.000153751537515375,0.00253475689377064,0,0,0,0,0,0,0,0,0.000930925339787749,0,0.000389483933787731,0,0.000303536196691455,0.000710715216412783,0.000310870090843149,0.00234229227043551,0.00428523602276532,0.00563415550269187,0,0,0,0.00111354298659909,0.00190926825218943,0,0.00321830860003576,0.00290935075541037,0.00889720403284482,0,0,0.00260082415726542,0.00371402042711235,0,0,0.0012480066560355,0,0,0,0,0,0
"Seq299",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00226625424922672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000226500566251416,0.000885195555957005,6.75538742146862e-05,0,0,0,0,0,0,0,0,0,0
"Seq305",0,0,0.00161892341592841,0.00201267238166232,0.000208029956313709,0,0.00210310919115557,0,0.00384487901889294,0.00491698788964094,0,0,0,0,0,0.00453637198250257,0,0,0,0.00636807471874337,0,0,0,0.000763941940412529,0,0,0,0.0038012729844413,0.00553403431101273,0.0158297292114963,0.00112303468929374,0,0,0,0,0.000930925339787749,0.0347322720694645,0,0.00690754516471838,0.0062983760813477,0.00042642912984767,6.90822424095886e-05,0,0.000870438567124205,0,0,0.00150632657160072,0,0.000921552816495795,0.00107915162080272,0,0,0.000459371171906901,0.00434466271697329,0.0044167610419026,0.000560021678258513,0.00179017766668918,0.000273089737287673,0.000274323335771763,0,0.00173334257782708,0.00891089108910891,0.000984639621898385,0.00123346387492676,0,0.000438058524618889,0.00447381382367427
"Seq307",0,0,0,0,0,0,0,0,0,0,0,0,0.00012643823492224,0,0,0,0,0,0,0,0,0,0,0,0.000581876091017671,0,0,0,0,0,0,0,0,0.000911743253099927,0,0,0,0,0,0.00129002883593869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq308",0,0,0.00224850474434501,0.0097651882221394,0,0.00734155048157877,0.00545671573921446,0.0052947052947053,0.00490553529996685,0.00685950162382008,0.00559278214530681,0.00705958850030189,0.00189657352383361,0,0.00461943003340203,0.00464438083922882,0.00454209358825393,0.00233918128654971,0,0.00942475058374018,0,0,0,0,0,0,0.0072202166064982,0.00707213578500707,0.00359712230215827,0.00590152757952149,0.00492887446967806,0.0118517884648297,0,0.00510576221735959,0,0.00800595792217464,0,0.00253164556962025,0,0.0100925785399909,0.00990263201535145,0,0,0.000803481754268497,0.0005008138224615,0,0.000702952400080337,0,0.00794839304227624,0.000207529157846677,0,0.000595983074080696,0.000663536137198857,0.00103939299449122,0,0,0.000878200364790921,0,0.000731528895391368,0,0.00513069403036816,0.00297029702970297,0.000393855848759354,0.0024977643467267,0.00415467035970699,0.00438058524618889,0.0064028895091118
"Seq314",0,0.0188623636899499,0.00616090299950533,0.0141632500931793,0,0.00835185559372264,0.00562723810606491,0.0115884115884116,0.00795492210805436,0.00758794427413725,0.00543449585817549,0.00817426036877061,0.0040460235175117,0,0.00525904342264231,0.00615650483339634,0.00348579275377628,0.00392156862745098,0,0.00568881341541074,0,0,0,0.00089126559714795,0,0.00153751537515375,0.00791151394116292,0.0038012729844413,0.003043718871057,0.00343012974838613,0.00446094334913901,0.00457812767414,0,0.00565280816921955,0,0.0113572891454105,0,0.00404089581304771,0,0.0243587797844893,0.0128165644026439,0,0.000277899082933026,0.00140609306996987,0.00287967947915362,0,0.00341434022896164,0,0.0146680489958914,0.0045656414726269,0,0.00303951367781155,0.00158227848101266,0.000103939299449122,0,0,0.00334391677362697,0.000218471789830138,0.00539502560351134,0,0.00845871177979616,0.00189410245372363,0.00177235131941709,0.00289864010607789,0.00488355989649769,0.00337305063956545,0.00435068133311443
"Seq323",0,0.00324196875921014,0.00831946755407654,0.000894521058516586,0,0.00424328147100424,0.00289888023645768,0.0048951048951049,0.00497182631753397,0.00270130816159286,0.00226877011554899,0.00376201755608193,0.00134867450583723,0,0.00284272617440125,0.00345628341524005,0.00290482729481356,0.0021327829377365,0,0.00488219061770325,0,0.000462107208872458,0,0,0,0,0.00499270297257854,0.00278465346534653,0.00221361372440509,0.00170441229733473,0.00209009233840779,0.00239602943693308,0,0.00200583515681984,0,0.0033513312232359,0,0.00219084712755599,0,0.00417362270450751,0.00298500390893369,0,0.000158799475961729,0.000736524941412789,0.00112683110053837,0,0.000301265314320145,0,0.00138232922474369,0.000124517494708006,0,0.000178794922224209,0,0.000207878598898243,0,0,0,0,0.000640087783467447,0,0.00526936143659433,0.000731812311665949,0.0008533543389786,0.000524222146843874,0.00255111337876745,0.00328543893464167,0.00266787062879659
"Seq326",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00091875172265948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000124517494708006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq334",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000632911392405063,0,0,0,0,0,0.000803481754268497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq350",0,0,0,0.000447260529258293,0,0,0,0.0017982017982018,0,0.000880201535799921,0,0,0,0,0,0.000702057568720635,0,0.000756793945648435,0,0,0,0,0,0,0.000336875631641809,0,0,0,0,0,0,0,0,0,0,0,0,0.000438169425511198,0,0,0.00144512094003933,0,0,0,0,0,0,0,0,0,0,0,0,0.00062363579669473,0,0,0,0,0,0,0,0,0,0,0.000911111920988374,0,0
"Seq355",0,0,0.000269820569321401,0,0,0,0.000341044733700904,0.000599400599400599,0,0.000758794427413725,0,0,0,0,0.000710681543600313,0,0.000264075208619415,0,0,0.00161324559541499,0,0,0,0,0,0,0,0.000442008486562942,0,0.000447408228050365,0.00043673571250312,0.000385076159507102,0,0,0,0,0,0,0,0,0.000284286086565113,0,0,0,0,0,0,0,0,0,0,0,0,0.000187090739008419,0,0,0,0,0,0,0.000762670734243916,0.000258286698235041,0,0.000246692774985353,0.000656000583111629,0,0
"Seq356",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000375610366846125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq358",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000645729380686821,0,0,0,0,0,0.00257250482344654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00106584771023394,0,0,0,0,0,0,0,0,0,0,0
"Seq359",0,0,0,0,0,0,0,0.0001998001998002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183750344531896,0.000691881918819188,0.000614486519701974,8.84016973125884e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024178784843356,0.00111159633173211,0.00187479075995983,0.00106422937273069,0,0.00160674834304077,0.00176960593897018,0.000499174442268556,0.00605985140912298,0.000616115829775998,0.00232433398891471,0.0022968558595345,0.000831514395592974,0,0,0.00121596973586435,0.0028401332677918,0.000365764447695684,0,0,0,0,0,0,0,0
"Seq360",0,0.00250515767757147,0,0,0,0,0.00130733814585346,0,0,0.00710231584059247,0,0,0,0,0,0,0,0.000894392844857241,0,0,0,0,0,0,0,0,0,0,0.0127282789153293,0,0.0016845520339406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0036130430855388,0,0,0,0,0,0,0,0.00188103240926331,0,0,0
"Seq369",0,0,0.000494671043755902,0,0,0.00222267124671651,0.00284203944750753,0,0.00218760357971495,0.00151758885482745,0.00153010077560281,0.00399424086201291,0.000758629409533443,0,0.00198990832208088,0.00221418156288816,0.00200697158550755,0.000756793945648435,0,0.00369348333687115,0,0,0,0,0,0,0.00299562178354712,0.000353606789250354,0.00110680686220255,0.00127830922300104,0.0013414025455453,0.00192538079753551,0,0.00145878920495988,0,0,0,0.00068159688412853,0,0.00493246319623615,0.00108976333183293,0,0,0,0.000375610366846125,0,0.000301265314320145,0,0.00157431939484698,0,0,0,0,0.00143436233239788,0,0,0,0,0,0,0.00270401442141025,0.000645716745587602,0.0008533543389786,0.000585895340590213,0.00178577936513721,0.00328543893464167,0.00311935642751601
"Seq371",0,0,0.00269820569321401,0.000372717107715244,0,0.00484946453829056,0.00358096970385949,0.0046953046953047,0.00397746105402718,0.00218532795095153,0.00211048382841766,0.00343690492777855,0.000927213722763097,0,0.00206097647644091,0.00275422584651941,0.00348579275377628,0.00185758513931889,0,0.00424538314582891,0,0,0,0,0,0,0.00253475689377064,0.00287305516265912,0.00166021029330382,0.00264183906086882,0.00140379336161717,0.00183980831764505,0,0.00218818380743982,0,0.0022342208154906,0.00578871201157742,0.00185004868549172,0,0.00493246319623615,0.00201369311316955,0,0.000277899082933026,0.000669568128557081,0.001001627644923,0,0.000301265314320145,0,0.00318703682371463,0,0,0,0,0.00182933167030454,0,0,0.000337769371073431,0.000546179474575345,0,0,0.00256534701518408,0.000559621179509255,0.000656426414598923,0.00104844429368775,0.00189511279565582,0.00240932188540389,0.00295517977343622
"Seq380",0,0.000442086648983201,0.00256329540855331,0.00678345136041744,0,0.00181854920185896,0.00227363155800602,0.0034965034965035,0.00271793172025191,0.00124442286095851,0.00153010077560281,0.00269379034879941,0.00130652842752982,0,0.00127922677848056,0.00264621698979316,0.00174289637688814,0.00130718954248366,0,0.00267459138187221,0,0,0,0,0,0.000153751537515375,0.00207389200399416,0.00256364922206506,0,0.00166180198990136,0.00187172448215623,0.00256717439671402,0,0.00200583515681984,0,0.00167566561161795,0,0.00111976630963973,0,0,0.0016346449977494,0,0,0,0,0,0.000401687085760193,0,0.00433897784433437,0.000207529157846677,0,0.00148995768520174,0.000969783585136791,0.00174618023074524,0,0,0.000371546308180774,0.00060079742203288,0,0,0.00318935034320183,0.000731812311665949,0.000590783773139031,0.00067840513120972,0.00251466890192791,0.00232171018048011,0.00361188638975538
"Seq386",0,0,0,0,0,0,0,0,0,0.000182110662579294,0.000158286287131325,0,0,0,0,0,0.000475335375514947,0,0,0.000297176820208024,0,0,0,0,0,0,0,0.000221004243281471,0.00110680686220255,0.000298272152033577,0.000280758672323434,0,0,0,0,0,0,0,0,0,0.000189524057710076,0,0,0.000133913625711416,0,0,0,0,0.000153592136082633,0,0,0,0,0,0,0,0,0.000163853842372604,0,0,0,0,0,9.25097906195072e-05,0.00014577790735814,0,0
"Seq387",0,0,0,0,0,0,0,0,0,0.000212462439675843,0,0,0,0,0.000213204463080094,0,0,0.00020639834881321,0,0,0,0,0,0,0,0,0,0.000132602545968883,0.00359712230215827,0.000255661844600209,0.000155977040179686,0.000213931199726168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00042237837422724,0,0,0,0,0,0,0,0,0.000163853842372604,0,0,0.00020800110933925,0,0,0,0.00029155581471628,0,0
"Seq389",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000163853842372604,0,0,0,0,0,9.25097906195072e-05,0,0.000306640967233222,0
"Seq396",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000596152109113901,0,0,0,0,0,0,0,0,0,0,0
"Seq401",0,0.00338933097553787,0,0,0,0,0.000170522366850452,0,0,0.000182110662579294,0,0,0,0,0,0,0,0.000343997248022016,0,0,0,0,0,0,0.000183750344531896,0.00030750307503075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000754297510818214,0.00133913625711416,0.00219106047326906,0,0,0,0,0.0109575395343046,0,0.00292031706299541,0.000561453654552879,0.00033260575823719,0,0,0.00341147064784165,0.00120159484406576,0.000365764447695684,0,0.0004160022186785,0,0,0,0,0,0
"Seq407",0,0,0.00179880379547601,0,0,0.00229002492085943,0.00181890524640482,0.0027972027972028,0.00212131256214783,0.00157829240902055,0.00174114915844457,0.00213645441456505,0.000716483331226029,0,0.00142136308720063,0.00232219041961441,0.00169008133516425,0.00103199174406605,0,0.0030991296964551,0,0,0,0,0,0,0.00192027037406867,0.00318246110325318,0,0.000830900994950679,0.00146618417768904,0.00183980831764505,0,0.000547045951859956,0,0.00204803574753305,0,0.00126582278481013,0,0.00098649263924723,0.00170571651939068,0,0,0.000535654502845665,0.0005008138224615,0,0.000803374171520386,0,0.0028414545175287,0,0,0.000297991537040348,0.000255206206614945,0,0,0,0.000202661622644059,0,0,0,0.00194134368716633,0.00103314679294016,0.000722069056058816,0.000955934503068241,0.00182222384197675,0.00245312773786578,0.00258578230175669
"Seq420",0,0.00206307102858827,0.00472185996312452,0.00424897502795378,0,0.00437798881929009,0.00289888023645768,0.00699300699300699,0.00490553529996685,0.00273165993868941,0.0025325805941012,0.00524824671404022,0.0015594048973743,0,0.00284272617440125,0.0031322568450613,0.00258793704447026,0.00171998624011008,0,0.00420292931437062,0,0,0,0,0,0,0.00330286504339811,0.00335926449787836,0,0.00196007414193493,0.00196531070626404,0.00213931199726168,0,0.00200583515681984,0,0.0014894805436604,0,0.00292112950340798,0,0.00553953558961906,0.00277178934400986,0,0,0.000200870438567124,0,0,0.000301265314320145,0,0.00368621126598318,0.000332046652554684,0,0.00131116276297753,0.00239893834218048,0.000644423656584555,0,0,0.00182395460379653,0.000710033316947949,0,0,0.00318935034320183,0.00232458028411537,0.00105028226335828,0.00126430047179993,0.0030248915776814,0.00306640967233222,0.00340666557215564
"Seq425",0,0,0,0,0,0,0,0,0.000530328140536957,0,0,0,0,0,0,0,0,0,0.000675080716172586,0,0,0,0,0,0.000765626435549567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00048357569686712,0.000555798165866053,0.00234348844994978,0.00244146738449981,0.000419937332428853,0.000803374171520386,0.000949544650179119,0,0,0.000616115829775998,0.00476786459264557,0.0060228664761127,0.0029934518241347,0.000679501698754247,0,0,0,0,0,0,0,0,0,0,0,0
"Seq427",0,0,0.000764491613077304,0,0,0,0,0,0.00205502154458071,0.00236743861353082,0.000791431435656624,0,0,0,0,0,0,0,0,0.000509445977499469,0,0,0,0,0,0,0.000921729779552961,0.00243104667609618,0.0138350857775318,0.00319577305750261,0,0.000513434879342803,0,0,0,0.00428225656302365,0.0115774240231548,0.000389483933787731,0,0,0.00042642912984767,0,0,0,0,0,0.00160674834304077,0,0.00042237837422724,0.000705599136678703,0,0,0,0.00255690676644839,0,0.00146328244964321,0.00114841586164967,0.00720956906439456,0,0,0,0.00563925957813173,0.00144413811211763,0,0.00029155581471628,0,0.00225742899359711
"Seq429",0.000124090006618134,0,0,0.00208721580320537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00346269029198902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00128017556693489,0,0,0,0.000590783773139031,0.00866508372136051,0,0,0
"Seq434",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.49076629165782e-05,0,0,0,0,0.000826876550393532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000118452536068797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq441",0,0.000884173297966401,0,0.00119269474468878,0,0.00235737859500236,0.00227363155800602,0,0.00291680477295327,0.00731477828026831,0,0,0,0,0,0.000108008856726252,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000213051537166841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00693337031130833,0.00103314679294016,0.000787711697518708,0.00111011748743409,0.000546667152593025,0.001971263360785,0.00229847315711706
"Seq444",0,0,0,0,0,0,0,0.0002997002997003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000307243259850987,0,0,0.000170441229733473,0.000155977040179686,0.000299503679616635,0,0,0,0,0,0,0,0,0.000260595579351354,0,0,0.000133913625711416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021866686103721,0,0.000123132490559842
"Seq447",0,0,0,0,0,0,0,0,0,0.000151758885482745,0.00031657257426265,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000153125287109913,0,0,0,0,0.000213051537166841,0.000249563264287497,0.000171144959780934,0,0,0,0.0003723701359151,0,0,0,0,0.000213214564923835,0,0,0,0,0,0,0,0.000115194102061974,0,0,0,0.000102082482645978,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq449",0,0,0,0,0,0.00107765878628679,0,0,0,0.000424924879351686,0,0,0,0,0,0,0,0,0,0.00297176820208024,0,0,0,0,0.000183750344531896,0,0.00161302711421768,0.00123762376237624,0,0.000724375226367258,0.00106064387322186,0.00252438815676878,0,0.00200583515681984,0,0.0018618506795755,0,0,0,0.001669449081803,0.00215583615645211,0,0,0,0,0,0,0,0,0.000871622462956045,0.000176033094221714,0.000536384766672627,0.000714577378521846,0.000602847936804906,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq452",0,0.00117889773062187,0.00197868417502361,0.00178904211703317,0,0.00484946453829056,0.00255783550275678,0.00559440559440559,0.0047066622472655,0.00282271526997906,0.00216324592412811,0.00501602340810924,0.000885067644455683,0,0.0034112714092815,0.00270022141815629,0.00253512200274638,0.0022703818369453,0,0.00441519847166207,0,0,0,0,0,0,0.00407097319302558,0.000795615275813296,0,0.00251400813856872,0.00224606937858747,0.00316618175594729,0,0.00182348650619985,0,0.00390988642710855,0,0.00457643622200584,0,0.0081954773106693,0.00421691028404918,0,0,0.000401740877134248,0,0,0.00100421771440048,0,0.00756441270206965,0.000415058315693355,0,0.000417188151856487,0.00148019599836668,8.31514395592974e-05,0,0,0.000168884685536716,0,0.000548646671543526,0,0.00443735699923733,0.00223848471803702,0.00150978075357752,0.000863424712448734,0.00313422500820001,0.00341685649202733,0.00480216713183385
"Seq476",0,0.000736811081638668,0.00134910284660701,0,0,0,0,0,0.00139211136890951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000255111337876745,0,0.000369397471679527
"Seq479",0,0,0.00215856455457121,0,0,0,0,0.000999000999000999,0.00145840238647663,0,0,0,0,0,0,0.000216017713452503,0,0,0,0.000509445977499469,0,0,0,0,0,0,0,0.000884016973125884,0,0.000149136076016788,0,0,0,0.000911743253099927,0,0.00204803574753305,0,0.00350535540408958,0,0.00478069509789042,0.00606476984672242,0.000690822424095886,0.000555798165866053,0.00502176096417811,0.00744960560911481,0,0,0,0,0.000373552484124019,0,0.00756898504082484,0.00535933033891384,0.000602847936804906,0,0,0,0,0,0,0.00159467517160092,0,0,0,0,0,0.000246264981119685
"Seq482",0,0,0.00121419256194631,0.000745434215430488,0,0.00175119552771604,0.000852611834252259,0.0021978021978022,0.00159098442161087,0.00145688530063435,0.00110800400991927,0.00153267381914449,0.000716483331226029,0,0.000994954161040438,0.00129610628071502,0.000580965458962713,0.00116959064327485,0,0.00267459138187221,0,0,0,0,0,0.000384378843788438,0.00199708118903142,0.00083981612446959,0,0.000937426763534099,0.00112303468929374,0.00124080095841177,0,0.00182348650619985,0,0.00204803574753305,0,0.00146056475170399,0.00212539851222104,0.00098649263924723,0.00123190637511549,0,0,0.00033478406427854,0.000313008639038437,0,0.000602530628640289,0,0.00203509580309488,0,0,0.000357589844448418,0.000663536137198857,0,0,0,0.000135107748429372,0,0,0,0.00201067739027941,0.000731812311665949,0.000525141131679139,0.00033920256560486,0.00120266773570465,0.00140178727878045,0.00233951732063701
"Seq485",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000490000918751723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq509",0,0,0,0,0.000208029956313709,0,0.000341044733700904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000238199213942594,0.000401740877134248,0,0.000549148819330038,0.00110463948584053,0.00151063921619405,0.000767960680413163,0.00132818661021874,0.000440082735554284,0.00232433398891471,0.00316455696202532,0.00548799501091363,0.00260475651189128,0,0.00141863135850841,0.00223933584575892,0,0,0,0.000387430047352561,0,0,0,0,0
"Seq511",0,0,0.00215856455457121,0.00067089079388744,0,0.00323297635886038,0.00187574603535497,0.0031968031968032,0.00172356645674511,0.000880201535799921,0.00226877011554899,0.00301890297710278,0.00096935980107051,0,0.00213204463080094,0.00226818599125128,0.00264075208619415,0.00123839009287926,0,0.00326894502228826,0,0.000308071472581639,0,0,0.000183750344531896,0,0.00215070281895691,0.00481789250353607,0.00166021029330382,0.00193876898821825,0.00358747192413277,0.00162587711791888,0,0,0,0,0,0.00131450827653359,0,0.00523599939292761,0.00225059818530715,0,0,0.000401740877134248,0,0,0,0,0.00272626041546673,0,0,0,0,0.000769150815923501,0,0,0.000202661622644059,0.000546179474575345,0,0,0.00339735145254108,0.000817907877744296,0.000918996980438493,0.000524222146843874,0.00284266919348373,0.00223409847555633,0.00299622393695616
