"","STN002.200.fil.dura.r1","STN002.200.fil.dura.r2","STN002.517.fil.dura.r1","STN002.517.fil.dura.r2","STN004.30.fil.dura.r1","STN004.30.fil.dura.r2","STN004.300.fil.dura.r1","STN004.300.fil.dura.r2","STN004.555.fil.dura.r1","STN004.555.fil.dura.r2","STN012.30.fil.dura.r1","STN012.30.fil.dura.r2","STN012.300.fil.dura.r1","STN012.300.fil.dura.r2","STN012.730.fil.dura.r1","STN012.730.fil.dura.r2","STN014.300.fil.dura.r1","STN014.300.fil.dura.r2","STN014.40.fil.dura.r1","STN014.40.fil.dura.r2","STN014.460.fil.dura.r1","STN014.460.fil.dura.r2","STN014.580.fil.dura.r1","STN014.580.fil.dura.r2","STN014.700.fil.dura.r1","STN014.700.fil.dura.r2","STN014.860.fil.dura.r1","STN014.860.fil.dura.r2","STN056a.100.fil.dura.r1","STN056a.100.fil.dura.r2","STN056a.310.fil.dura.r1","STN056a.310.fil.dura.r2","STN056b.30.fil.dura.r1","STN056b.30.fil.dura.r2","STN056b.350.fil.dura.r1","STN056b.350.fil.dura.r2","STN056b.390.fil.dura.r1","STN056b.390.fil.dura.r2","STN056b.410.fil.dura.r1","STN056b.410.fil.dura.r2","STN056b.90.fil.dura.r1","STN056b.90.fil.dura.r2","STN068.257.fil.dura.r1","STN068.257.fil.dura.r2","STN068.30.fil.dura.r1","STN068.30.fil.dura.r2","STN068.90.fil.dura.r1","STN068.90.fil.dura.r2","STN078.300.fil.dura.r1","STN078.300.fil.dura.r2","STN078.440.fil.dura.r1","STN078.440.fil.dura.r2","STN089.300.fil.dura.r1","STN089.300.fil.dura.r2","STN089.500.fil.dura.r1","STN089.500.fil.dura.r2","STN106.200.fil.dura.r1","STN106.200.fil.dura.r2","STN106.318.fil.dura.r1","STN106.318.fil.dura.r2","STN115.300.fil.dura.r1","STN115.300.fil.dura.r2","STN115.35.fil.dura.r1","STN115.35.fil.dura.r2","STN115.730.fil.dura.r1","STN115.730.fil.dura.r2","STN12.3.300.fil.poly.S.r1","STN12.3.732.fil.poly.S.r1","STN132.100.fil.steri.r2","STN132.200.fil.dura.r2","STN132.200.fil.steri.r1","STN132.30.fil.steri.r1","STN132.30.fil.steri.r2","STN132.305.fil.dura.r1","STN132.305.fil.dura.r2","STN132.505.fil.dura.r1","STN132.505.fil.dura.r2","STN146.201.fil.steri.r1","STN146.201.fil.steri.r2","STN146.250.fil.poly.S.r1","STN146.268.fil.steri.r1","STN146.268.fil.steri.r2","STN146.30.fil.steri.r1","STN146.30.fil.steri.r2","STN151.2.500.fil.poly.S.r1","STN151.2.600.fil.poly.S.r1","STN151.2.673.fil.poly.S.r1","STN153.300.fil.poly.L.r1","STN153.548.fil.poly.L.r1","STN174.280.fil.poly.S.r1","STN174.550.fil.poly.S.r1","STN174.620.fil.poly.S.r1","STN181.340.fil.poly.S.r1","STN181.757.fil.poly.S.r1","STN20.25.fil.dura.r1","STN20.25.fil.dura.r2","STN20.499.fil.dura.r1","STN20.499.fil.dura.r2","STN22.250.fil.dura.r1","STN22.250.fil.dura.r2","STN22.325.fil.dura.r1","STN22.325.fil.dura.r2","STN22.465.fil.dura.r1","STN22.465.fil.dura.r2","STN22.610.fil.dura.r1","STN22.610.fil.dura.r2"
"Seq765",0,0,0.000794637921503593,0,0,0,0,0,0,0,0,0,0,0,0,0.000621752453701648,0.000305064063453325,0,0,0,0,0,0,0.000578787440312545,0,0,0,0,0.000684837693466648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000959600806064677,0,0,0.000220450453760517,0,0,0,0,0,0.00125088377658128,0,0,0,0,0,0,0,0,0,0,0,0.000416996789124724,0.000677843553707804,0,0.000551379900751618,0,0,0.00104611629326127,0,0,0,0,0.000558520541144347,0.000336292709174065,0,0,0,0,0,0,0,0,0,0.000422550089791894,0,0,0,0,0.000102704553235193,0,0,0,0,0,0,0,0,0.00091110984568077,0,0,0,0,0.00099767209843698
"Seq768",0.000237553873824957,0,0,0,0,0,7.44213738185607e-05,9.30117194766541e-05,0,0,0,0,0,0,0,0,0.00026693105552166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000145850551801254,0,0.000136091453456723,0,0.000326317506934247,0.000360620266858997,0,0,0,0.000175677456190434,0,0.000303885391795094,0.000153247310509701,0,0,0,0,0,0,0,0,0.000282658877844255,0.000435881788858861,0.000137669936327654,0,0.000464037122969838,0,0.000279260270572173,0.000302663438256659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq775",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.20578379049274e-05,0.000201775625504439,0.000641738684007872,0.0005037445007892,0.000519190063500939,0,0.000185414091470952,0.000905103390656548,0.000834127740705434,0,0,0,0,0,0.000101149735324859,0.00160113858743996,0.00653885655597398,0,0.000334547617277526,0,0,0,0,0,0,0,0,0,0,0,0
"Seq786",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000382756805894455,0,0,0.000434090580234409,0.000235482503649979,0.000362562801056612,0.000414995158389819,0,0.000410902616079989,0,0.00059549588566479,0.000664378252685195,0,0,0.000352360817477097,0,0,0.00039424403705894,0.000782866409439132,0.000772678102302581,0,0.000363735564244794,0.00036593175372793,0.000719700604548508,0,0,0,0,0,0,0.000340228633641807,0.000522102332057083,0.000271931255778539,0.000412137447838854,0,0.000557198577000557,0,0,0,0,0.000153247310509701,8.74259611391603e-05,0,0,0,0,0,0.000290199947764009,0,0,0,0,0.000173543320751443,0,0,0,0,0,0,0,0,0,0,0,0.000400213447171825,0.000840931220678056,0,0,0,0,0,0,0,0,0,0,0,0.000383362085489745,0.000416233090530697,0.000383259236547601,0.000683332384260577,0.000552181115405853,0,0,0,0
"Seq797",0.000271490141514236,0.00015964877270006,0,0,0,0,0.000520949616729925,0.000341042971414398,0,0,0,0,0,0.000473725171725375,0,0,0.000190665039658328,0,0,0,0,0,0.000545911125668741,0.00091641344716153,0.000565158008759949,0.000673330916247993,0,0.000502821386669646,0,0.0012651676347116,0,0.000387553980733031,0,0,0,0.000351315481302209,0,0.00019712201852947,0.000782866409439132,0.000978725596249936,0.00090873172659028,0,0,0.000527780443335572,0,0,0.000220450453760517,7.12326815542971e-05,0.000680635908405853,0.000721726369475786,0,0,0,0,0,0,0.000606330086098872,0.000175677456190434,0,0.000520946385934448,0.000459741931529102,0.000633838218258912,0,0,0,0,0.000163358653924692,0,0.000465847551388808,0.000329768690818297,0,0.000309757356737223,0,0.000928074245939675,0.000767263427109974,0.00127218567705101,0.000437180521926285,0.000342260631470865,0,0,0.000183155773985775,0,0,0,0.000867129135538954,0.000486854917234664,0.00112680023944505,0.000148323939483833,0,0,0,0.000102704553235193,0,0,0,0,0.0002665689247276,0.00042169829403872,0.000499479708636837,0,0,0.000394415082432752,0.000426439232409382,0,0.000379554655870445,0.000731626205520452
"Seq801",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000132513516378671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.74259611391603e-05,0,0,0,0,0,0,0,0,0.000261529073315317,0,8.67716603757213e-05,0,0,0.000217202432667246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq810",0.000509044015339193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00077786960960669,0.000529266004282243,0,0.00121823877479986,0,0.000463654628818711,0,0,0,0,0,0.000824831777729542,0,0.000480842786265382,0,0,0,0,0,0,0.000524078495312409,0,0,0,0,0,0,0.000961896487526375,0.000874361043852569,0,0,0,0,0,0,0,0,0,0,0.000360215281603594,0,0,0,0,0.00040950040950041,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq816",0,0,0.000207296849087894,0,0,0,0.000111632060727841,0.000124015625968872,0.000108546204501049,0,0,0,0,0.000135350049064393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000137224407647974,0,0.00091794584119537,0,0,0,0,0,0,0,0,0,0,0.000171445716000171,0,0,0.00040384460059769,0,0,0,0,3.4944263899081e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111515872425842,0,0,0,0,0.000291363163371488,0.000268281465583321,0,0,0,0,0,0
"Seq818",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000436728900534993,0.00024116143346356,0,0,0,0,0.000228279231155549,0,0,0,0,0,0.000201349038558341,0.000273245374346163,0,0,0,0,0,0,0,0,0.000254984955887603,0,0.000110225226880259,0,0,0,0,0,0,0.00015455154293957,0.000474270808631729,0.000257168574000257,0,0,0.000242306760358614,0,0.00012259784840776,4.37129805695801e-05,0,0,0,0,0,0,0,0.000423988316766382,0,0.000172087420409568,0,0.000464037122969838,0,0.000341318108477101,0.000336292709174065,0,0,0,0,0,0,0,0.000266808964781217,0,0.000387337582309236,0,0,0,0,0,0,0,0,0,0.0002665689247276,0,0,0.00022995554192856,0,0.000315532065946202,0.00033167495854063,0.000413721772108257,0,0.000532091785833056
"Seq824",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000365246769848879,0,0,0,0,0,0,0,0,0,0,0,0.000158040300276571,0,0.000320190284511939,0.000863640725458209,0,0,0,0,0,0,0,0,0,0,0.000379416646905383,0.000471475719000471,0.000121266017219774,0.000175677456190434,0,0,0,0,0,0,0,0.000135568710741561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.23782684239522e-05,0,0,0,0,0,0,0,0,0,0.000345025876940771,0.000166493236212279,0,0.000569443653550481,0,0.00066334991708126,0.000827443544216514,0.00132844129554656,0.00066511473229132
"Seq826",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.64645733854242e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000458972920597685,0,7.34834845868391e-05,0,0,4.81150912983857e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000153344834195898,0,0,0,0,0,0,0,0
"Seq828",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000138937130948246,0.000310876226850824,0,0,0,0,0,0,0.000327546675401245,0.000289393720156273,0.000423868506569962,0.000362562801056612,0,0.000335214257779764,0,0,0.00021654395842356,0,0,0,0,0,0,0.00019712201852947,0.000447352233965218,0.000309071240921032,0,0.000272801673183596,0.000320190284511939,0.000335860282122637,0,0,0,0,0,0,0,0,0.000271931255778539,0.000257585904899284,0.000142281242589519,0.000428614290000429,0,0,0,0,9.19483863058203e-05,6.55694708543702e-05,0,0,0,0,0,0,0.000349385663541606,0,0,0,0,0,0,0.000124115675809855,0,0,0,0,0,0,0,0,0.000466915688367129,0.000265557227582544,0.000880312687066446,0,0.000427789185489391,0,0,0,0,0,0,0,0.0001999266935457,0.000153344834195898,0.000249739854318418,0.00022995554192856,0,0.000473298098919303,0,0,0.000442813765182186,0
"Seq834",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000166094563171299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020149780031568,0.000519190063500939,0,0,0,0,0,0.00022129768965212,0,0,0,0,0.000533712862479986,0.000958575830195139,0,0.000966470894357297,0,0,0,0,0,0,0,0,0,0,0,0
"Seq859",0.000373298944582075,0,0.000414593698175788,0.0005720823798627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000188386002919983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82404398318016e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000140850029930631,0,0,0,0,0.000239643957548785,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq860",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9468565474123e-05,0.000222054447750588,0,0,0,0,0.000143533802210421,0,0,9.64645733854242e-05,0.000282579004379975,0.000258973429326151,0,0,0,0,0,0.000110729708780866,0,0,0,0,0,0,0,0,0,0,0.000182965876863965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000261179952987608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000256673511293635,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000379057095475006,0.000448198586450612,0,0
"Seq882",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000310876226850824,0,0,0,0,0,0,0.000327546675401245,0,0.000423868506569962,0.000362562801056612,0,0,0,0,0,0.000332189126342598,0,0,0.000302023557837511,0.000585525802170349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000543862511557078,0.000515171809798568,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031921994254041,0,0,0,0.00037859232490105,0.000433858301878606,0,0,0.00024823135161971,0,0,0,0,0,0,0,0,0.000867129135538954,0,0.000704250149653157,0,0,0,0,0,0,0,0,0,0.00036653227150045,0,0,0,0,0,0.000615967780146885,0,0,0
"Seq899",0,0,0.00297125483692648,0.00185926773455378,0,0,0,0,0,0,0,0,0,0,0.000277874261896492,0.000355287116400941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000140850029930631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq916",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001679148335964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq920",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000829711576451995,0.000682004182958989,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000342891432000343,0,0,0,0,0,4.37129805695801e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000885627530364372,0.000532091785833056
"Seq935",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq944",0,0,0.000552791597567717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000673330916247993,0,0,0,0,0,0,0,0,0.000402698077116682,0.000507455695214302,0,0,0,0,0,0,0.000869087915103833,0.000479800403032339,0,0,0,0,0,0,0,0,0,0.000618206171758281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00109158773196239,0,0,0,0,0,0,0,0,0,0,0,0.000541103017689906,0.000651540702130921,0,0,0,0.000517152215135321,0,0
"Seq951",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000238322211630124,0,0,0,0.000423782684239522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq957",0,0,0.000483692647871752,0.00047673531655225,0,0,0.000148842747637121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq961",0,0,0.000345494748479823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000191378402947227,0,0.000218364450267496,0.000385858293541697,0,0,0,0.000167607128889882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000239900201516169,0,0,0,0,0,0,0,0,0.000707021265024202,0,0,0.000557198577000557,0,0,0,0,0,0,0,0,0.000208498394562362,0,0,0.00031921994254041,0.000291154719618005,0,0,0,0,0,0,0,0.000403551251008878,0,0,0,0,0,0,0,0.000733724653148346,0,0.00105637522447974,0,0,0,0,0,0,0,0,0,0,0,0.000374609781477627,0.000498237007511881,0.000626388018905529,0,0.000426439232409382,0.000448198586450612,0.000632591093117409,0
"Seq962",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011611704598235,0,0.000144696860078136,0,0,0,0,0,0,0.00037895192724123,0.000276824271952165,0,0,0,0,0,0,0,0,0,0.000227334727652996,0.000228707346079956,0,0,0,0,0,0,0,0.000408274360370169,0,0,0,0,0.000257168574000257,0,0,0,0.000173648795311483,0,4.37129805695801e-05,0,0,0.000125099036737417,0,0,0.000203139963434807,0,0.00075375700758468,0,0,0,0,0,0.000713665135906665,0.000571697605595911,0,0,0,0,0,0,0,0,0.00022129768965212,0.000422550089791894,0,0,0,0,0,0,0.000148687829901123,0,0,0,0,0,0.00022995554192856,0,0.000394415082432752,0,0,0.000379554655870445,0.000133022946458264
"Seq969",0,0,0,0,0,0,0,0.00015501953246109,0,0,0,0,0,0,0,0,0.000343197071384991,0.000165057357431708,0,0,0,0,0,0,0,0,0,0,0.00018262338492444,0,0,0,0,0,0,0,0,0,0,0,0,0.000136400836591798,0,0,0,0,0,0,0.000486168506004181,0.000240575456491929,0,0,0,0,0,0,0.000404220057399248,0,0,0,0,0.00015299543199353,0,0,0,0,0,0,0.000989926046701217,0.000518207942714467,0,0.000137669936327654,0,0,0,0.000558520541144347,0.000403551251008878,0.000213912894669291,0.00013433186687712,0,9.15778869928874e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq974",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000138937130948246,0.000177643558200471,0,0,0,0,0,0.000290292614955876,0.000163773337700622,0,0,0.000414357486921842,0.000184442292617697,0,9.13116924622198e-05,0,0,0,0,0,0,0.000351315481302209,0.00029868578255675,0.000262829358039293,0.000335514175473914,0.000206047493947355,0.000237060450414856,0,0,0,0,0,0,0,0,0,0,0.000261051166028542,0,0,0,0,0,0,0,0,0,0,0,0,0.000250198073474834,0.000225947851235935,0,8.70599843292028e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000309816765512968,0.000246487552378605,0,0,0,0,0,0,0,0,0,0.00016660557795475,0.000230017251293847,0.000208116545265349,0.00011497777096428,0.000512499288195433,0.000315532065946202,0.000568585643212509,0.000310291329081193,0,0.000532091785833056
"Seq977",0,0,0,0,0,0,0,0,0,0,0,0,0.000251277326409247,0,0,0,0,0,0,0,0,0,0.000163773337700622,0,0,0.000155384057595691,0,0,0,0,0,0,0,0,0,0.00011710516043407,0,0,0,0,0,0,0,0,0.000152990973532562,0,0,0,0,0,0,0,0.000108772502311416,0,0.000189708323452691,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000291154719618005,0,0,0.000137669936327654,0,0,0,0,0,0,0,0.00011981309157714,0,0,0,0,0,0,0,0,0,0.000370882362857817,0,0,0.000263250263250263,0,0,0,9.996334677285e-05,0,0,0,0,0,0,0.000103430443027064,0,0
"Seq982",0,0.000119736579525045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000192929146770848,0,0,0,0.000111738085926588,0,0,0,0,0,0,0,0,0,0.000328536697549116,0,0,0,0,0.000274448815295947,0,0,0,0,0,0.000194467402401672,0.000408978276036279,0,0,0.000271931255778539,0,0.00033198956604221,0,0,0,0,0.000347297590622965,0.000214546234713581,0.000240421393132691,0,0,0,0,0,0,0,0.000471098129740425,0,0,0,0.00074245939675174,0,0.000558520541144347,0.000807102502017756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023324780913665,0,0,0,0,0.000315532065946202,0,0,0,0
"Seq985",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000500396146949669,0,0,0,0,0,0,0,0,0,0,0,0.00010088781275222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq988",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000203987964710082,0,0,0,0,0,0,0,0,0,0,0,0.000121266017219774,0,0,0,0,6.55694708543702e-05,0,0,0,0,0,8.70599843292028e-05,0,0,0,0,0,0,0,0.000620578379049274,0.000437180521926285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq1013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.15778869928874e-05,0,0,0,0,0,0,0,0,0,0.000106742572495997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq1021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55694708543702e-05,0,0,0,0,0,0,0,9.4219625948085e-05,0,0,0,0,0,0.000124115675809855,0.000134517083669626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66422311819e-05,0,0,0,0,0,0,0,0,0
"Seq1026",0,0,0.000345494748479823,0,0,0,0,0,0,0,0,0,0,0,0.000173671413685307,0,0,0,0,0,0,0,0,0,0.000470965007299958,0,0,0,0,0,0,0,0,0,0,0.000273245374346163,0.0003584229390681,0,0.000447352233965218,0,0,0,0,0.000335860282122637,0,0,0,0,0,0,0,0.000522102332057083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000279260270572173,0,0,0,0,0,0,0,0,0,0,0.000281700059861263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000473298098919303,0,0,0,0.000598603259062188
"Seq1027",0,0,0,0.0009534706331045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00072401310118945,0,0
"Seq1046",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq1060",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000805106676634654,0,0,0,0,0.000402698077116682,0.000624560855648372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000870170553428472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00044259537930424,0,0,0,0,0,0,0,0.000260203702326965,0,0,0.0004664956182733,0,0,0,0.000854165480325722,0,0.000426439232409382,0,0,0
"Seq1065",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000101993982355041,0,0,0,0,4.81150912983857e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.80399895528019e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000925102294965309,0.00140362889421431,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq1110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000332189126342598,0,0,0,0.000273245374346163,0,0,0.000559190292456523,0,0.000197550375345713,0,0,0.000527780443335572,0,0,0,0,0,0,0,0,0,0,0.000711406212947593,0,0,0,0,0,0,0,0,0,0,0,0,0.00031921994254041,0,0,0,0,0,0,0,0,0.000269034167339252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000536706919685643,0.000374609781477627,0,0,0,0,0.000448198586450612,0,0
"Seq1119",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25286787158538e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000172087420409568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
